"region","district","municipality","parish","lat","lon","origin","alert_hour","extinction_hour","firstInterv_hour","village_area","vegetation_area","farming_area","village_veget_area","total_area","alert_day","alert_month","alert_year","firstInterv_day","firstInterv_month","firstInterv_year","extinction_day","extinction_month","extinction_year"
4,1,37,509,40.647024,8.629674,2,68640,72300,69240,0,0,0.0125,0,0.0125,18,6,2015,18,6,2015,18,6,2015
5,13,118,743,41.330895,8.302378,4,80940,4800,82380,0,1,0,1,1,18,6,2015,18,6,2015,19,6,2015
7,4,97,590,41.113004,6.787797,5,84000,120,84180,0,0.24,0,0.24,0.24,18,6,2015,18,6,2015,19,6,2015
5,13,181,241,41.12639,8.25083,5,6600,18600,7500,0,0.2,0,0.2,0.2,19,6,2015,19,6,2015,19,6,2015
5,16,143,297,42.041631,8.472684,5,41100,44220,41460,0.25,0,0,0.25,0.25,19,6,2015,19,6,2015,19,6,2015
5,3,41,456,41.535,8.62222222222222,5,43380,50400,43980,0.02,0.03,0,0.05,0.05,19,6,2015,19,6,2015,19,6,2015
1,2,80,1842,38.2833333333333,7.91666666666667,2,44220,45420,44880,0,0,0.0223,0,0.0223,19,6,2015,19,6,2015,19,6,2015
6,14,170,1133,39.7666666666667,8.48333333333333,2,48300,53400,48960,0,0,0.018,0,0.018,19,6,2015,19,6,2015,19,6,2015
5,16,54,1776,41.848987,8.820704,2,51060,52260,52200,0,0,0.03,0,0.03,19,6,2015,19,6,2015,19,6,2015
5,16,193,1877,41.6809,8.617013,5,52560,64200,53460,0.9,0,0,0.9,0.9,19,6,2015,19,6,2015,19,6,2015
5,13,181,272,41.238102,8.252913,5,57540,63000,57900,0,0.1,0,0.1,0.1,19,6,2015,19,6,2015,19,6,2015
6,11,266,1301,38.94889,9.02694,4,60000,64860,64200,0,10.65,0,10.65,10.65,19,6,2015,19,6,2015,19,6,2015
6,14,247,1215,39.474467,8.540808,2,60780,63000,60960,0,0,2e-04,0,2e-04,19,6,2015,19,6,2015,19,6,2015
2,8,115,1272,37.1,8.01666666666667,5,64740,73680,65100,0,0.0776,0,0.0776,0.0776,19,6,2015,19,6,2015,19,6,2015
5,13,181,1320,41.225337,8.20123,5,72900,77040,73800,0,0.03,0,0.03,0.03,19,6,2015,19,6,2015,19,6,2015
1,2,44,1218,38.0333333333333,7.83333333333333,2,83520,9000,84300,0,0,0.1308,0,0.1308,19,6,2015,19,6,2015,20,6,2015
5,16,253,615,42.037076,8.614606,1,85500,13920,86160,0,7.998,0,7.998,7.998,19,6,2015,19,6,2015,20,6,2015
6,14,243,1222,39.6,8.4,2,120,2220,660,0,0,0.0085,0,0.0085,20,6,2015,20,6,2015,20,6,2015
4,18,124,766,40.5819444444444,7.75916666666667,5,14400,25320,54171.8030876784,0.0248,0.6586,0,0.6834,0.6834,20,6,2015,5,8,2015,20,6,2015
6,5,228,388,39.81055,8.18198,2,32940,34800,33300,0,0,0.001,0,0.001,20,6,2015,20,6,2015,20,6,2015
4,1,5,36,40.688996,8.479745,5,42600,52800,43200,0,0.2,0,0.2,0.2,20,6,2015,20,6,2015,20,6,2015
5,13,118,725,41.232898,8.301068,5,43080,47400,43800,0,0.3,0,0.3,0.3,20,6,2015,20,6,2015,20,6,2015
5,13,123,175,41.267591,8.616749,5,43200,54180,43800,0,0.075,0,0.075,0.075,20,6,2015,20,6,2015,20,6,2015
3,9,106,1379,40.5166666666667,7.26666666666667,1,45300,49200,45600,0,0,0.003,0,0.003,20,6,2015,20,6,2015,20,6,2015
4,10,190,80,39.96592,8.691414,5,46020,56400,46560,0.2,0.1,0,0.3,0.3,20,6,2015,20,6,2015,20,6,2015
5,16,193,145,41.650268,8.589304,4,47460,59460,48600,1,0,0,1,1,20,6,2015,20,6,2015,20,6,2015
3,5,202,1076,39.712878,7.861673,5,48120,52620,48240,0,0.002,0,0.002,0.002,20,6,2015,20,6,2015,20,6,2015
6,14,1,1285,39.45,8.18333333333333,2,52500,58320,53160,0,0,0.1589,0,0.1589,20,6,2015,20,6,2015,20,6,2015
4,1,251,602,40.549982,8.76944,2,52800,56400,53400,0,0,0.2934,0,0.2934,20,6,2015,20,6,2015,20,6,2015
5,18,73,923,41.078223,8.046405,5,55260,71280,55860,0.9,0,0,0.9,0.9,20,6,2015,20,6,2015,20,6,2015
5,13,26,1824,41.316828,8.09204,4,58800,74280,59700,2,0,0,2,2,20,6,2015,20,6,2015,20,6,2015
6,10,53,1260,39.3966666666667,9.14416666666667,2,59520,63120,60180,0,0,1e-04,0,1e-04,20,6,2015,20,6,2015,20,6,2015
5,16,133,950,42.062534,8.275713,1,64320,85200,64800,0,2.304,0,2.304,2.304,20,6,2015,20,6,2015,20,6,2015
5,13,90,999,41.361578,8.25465,5,72540,75300,73080,0,0.1,0,0.1,0.1,20,6,2015,20,6,2015,20,6,2015
4,1,37,1121,40.578909,8.547676,2,78720,82200,79020,0,0,0.003,0,0.003,20,6,2015,20,6,2015,20,6,2015
5,16,193,1111,41.790044,8.528942,5,600,3660,1200,0,0.03,0,0.03,0.03,21,6,2015,21,6,2015,21,6,2015
5,1,212,1331,40.989344,8.596589,5,7980,13200,8700,0,0.0115,0,0.0115,0.0115,21,6,2015,21,6,2015,21,6,2015
7,4,139,30,41.718364,7.18021,5,8220,15120,8820,0.1,0,0,0.1,0.1,21,6,2015,21,6,2015,21,6,2015
5,3,88,1087,41.431551,8.135626,4,16080,25800,17100,0.05,1,0,1.05,1.05,21,6,2015,21,6,2015,21,6,2015
5,16,30,330,41.909175,8.36956,5,17220,21900,18000,0,0.5,0,0.5,0.5,21,6,2015,21,6,2015,21,6,2015
5,3,69,156,41.381233,8.025347,4,34800,43200,35460,2,0,0,2,2,21,6,2015,21,6,2015,21,6,2015
6,14,243,1287,39.5833333333333,8.41666666666667,5,43140,45000,43200,0,0.007,0,0.007,0.007,21,6,2015,21,6,2015,21,6,2015
5,3,200,563,41.581712,8.232754,4,44580,58320,45000,0.5,0.5,0,1,1,21,6,2015,21,6,2015,21,6,2015
5,16,257,625,41.682314,8.673601,5,46920,56700,48300,0.25,0.5,0,0.75,0.75,21,6,2015,21,6,2015,21,6,2015
5,13,118,1432,41.297983,8.301235,5,55200,59940,56400,0,0.6,0,0.6,0.6,21,6,2015,21,6,2015,21,6,2015
5,3,200,923,41.586041,8.21751,4,58080,64140,58980,5,0,0,5,5,21,6,2015,21,6,2015,21,6,2015
7,17,155,882,41.41029,7.466473,5,58620,63000,58920,0,0.05,0,0.05,0.05,21,6,2015,21,6,2015,21,6,2015
5,16,257,147,41.722906,8.841057,2,62100,65580,62340,0,0,0.04,0,0.04,21,6,2015,21,6,2015,21,6,2015
5,16,193,145,41.650268,8.589304,5,67440,72060,68400,0,0.1,0,0.1,0.1,21,6,2015,21,6,2015,21,6,2015
3,5,61,43,39.92488,7.433807,2,73800,80280,74760,0,0,0.1966,0,0.1966,21,6,2015,21,6,2015,21,6,2015
5,13,26,1458,41.302922,8.091678,5,74700,81000,76200,0.06,0.04,0,0.1,0.1,21,6,2015,21,6,2015,21,6,2015
4,18,284,1262,40.674693,7.820877,5,8940,13200,9900,0,0.01,0,0.01,0.01,22,6,2015,22,6,2015,22,6,2015
5,16,30,944,41.82121,8.41279,5,22680,29820,22800,0,0.01,0,0.01,0.01,22,6,2015,22,6,2015,22,6,2015
6,15,175,1029,38.631285,8.905043,5,38700,41700,39060,0,0.0302,0,0.0302,0.0302,22,6,2015,22,6,2015,22,6,2015
5,13,181,482,41.192388,8.261377,5,55260,60900,55740,0,0.03,0,0.03,0.03,22,6,2015,22,6,2015,22,6,2015
3,9,209,1795,40.3666666666667,6.98333333333333,2,59400,64740,60000,0,0,0.5,0,0.5,22,6,2015,22,6,2015,22,6,2015
4,6,74,1200,40.180842,8.426073,2,61980,64320,62700,0,0,0.06,0,0.06,22,6,2015,22,6,2015,22,6,2015
5,13,181,1054,41.108555,8.295,5,74100,78600,75000,0,0.01,0,0.01,0.01,22,6,2015,22,6,2015,22,6,2015
6,15,229,360,38.484835,9.14061,5,3540,14520,4200,0.0548,0,0,0.0548,0.0548,23,6,2015,23,6,2015,23,6,2015
5,16,268,1829,41.94483,8.734671,5,22860,28080,23400,0,0.5,0,0.5,0.5,23,6,2015,23,6,2015,23,6,2015
1,15,105,807,38.252348,8.737257,5,55920,61020,57480,0,0.009,0,0.009,0.009,23,6,2015,23,6,2015,23,6,2015
6,10,157,1718,39.584542,9.041021,2,66720,70800,66900,0,0,0.01,0,0.01,23,6,2015,23,6,2015,23,6,2015
3,9,106,1379,40.5333333333333,7.26666666666667,1,69060,72720,69360,0,0,0.016,0,0.016,23,6,2015,23,6,2015,23,6,2015
4,6,75,420,40.113509,8.492045,2,79320,81600,79800,0,0,0.001,0,0.001,23,6,2015,23,6,2015,23,6,2015
6,14,247,1176,39.474672,8.524922,5,81420,83340,81540,0,0.0175,0,0.0175,0.0175,23,6,2015,23,6,2015,23,6,2015
5,13,263,1814,41.359468,8.745714,5,81600,84600,82200,0,0.002,0,0.002,0.002,23,6,2015,23,6,2015,23,6,2015
5,13,263,1801,41.296654,8.723164,5,84900,3000,85800,0.03,0,0,0.03,0.03,23,6,2015,23,6,2015,24,6,2015
5,13,123,559,41.264661,8.539096,5,4500,14400,4620,0.15,0,0,0.15,0.15,24,6,2015,24,6,2015,24,6,2015
5,13,263,164,41.336385,8.717425,5,5100,8400,5700,0.02,0,0,0.02,0.02,24,6,2015,24,6,2015,24,6,2015
5,1,212,1143,40.956572,8.586218,5,20700,29400,20940,0,0.186,0,0.186,0.186,24,6,2015,24,6,2015,24,6,2015
5,13,263,164,41.340859,8.717356,5,37680,39600,37980,0.005,0,0,0.005,0.005,24,6,2015,24,6,2015,24,6,2015
6,14,1,1279,39.4,8.1,5,42720,46620,44760,0,0.0096,0,0.0096,0.0096,24,6,2015,24,6,2015,24,6,2015
5,16,143,216,42.06593,8.427791,2,42960,47400,43320,0,0,0.01,0,0.01,24,6,2015,24,6,2015,24,6,2015
5,18,205,823,41.093768,8.010537,5,45540,57600,46500,0.37,0,0,0.37,0.37,24,6,2015,24,6,2015,24,6,2015
5,13,263,1801,41.30222,8.720885,5,48960,61500,49560,0,0.05,0,0.05,0.05,24,6,2015,24,6,2015,24,6,2015
7,18,185,1004,40.990755,7.402808,5,50040,52200,50400,0,0.0139,0,0.0139,0.0139,24,6,2015,24,6,2015,24,6,2015
4,10,29,1238,39.9422222222222,8.455,5,51960,63900,52380,0.14,0.14,0,0.28,0.28,24,6,2015,24,6,2015,24,6,2015
5,3,260,970,41.641389,8.238568,4,53640,71700,54300,1.4,0.1,0,1.5,1.5,24,6,2015,24,6,2015,24,6,2015
5,16,54,180,41.847246,8.813032,4,66120,82200,66180,0,1.2,0,1.2,1.2,24,6,2015,24,6,2015,24,6,2015
5,16,54,150,41.863533,8.796772,4,72840,84000,73260,0,1,0,1,1,24,6,2015,24,6,2015,24,6,2015
4,1,251,1429,40.544254,8.654883,5,74220,78180,74520,0,0.0171,0,0.0171,0.0171,24,6,2015,24,6,2015,24,6,2015
5,3,241,397,41.724936,8.261868,5,79680,83880,80160,0,0.002,0,0.002,0.002,24,6,2015,24,6,2015,24,6,2015
5,3,260,446,41.668061,8.15785,5,14160,19080,15300,0.001,0,0,0.001,0.001,25,6,2015,25,6,2015,25,6,2015
4,6,93,1453,40.165854,8.853871,2,42180,44700,42540,0,0,0.025,0,0.025,25,6,2015,25,6,2015,25,6,2015
4,6,136,1070,40.460655,8.800427,1,50100,53100,50520,0,0.025,0,0.025,0.025,25,6,2015,25,6,2015,25,6,2015
4,6,32,1045,40.243753,8.133116,4,50880,8100,54171.8030876784,100.753,52.238,3.948,152.991,156.939,25,6,2015,5,8,2015,27,6,2015
6,14,82,904,39.45,8.46666666666667,5,56700,58860,56820,0,0.003,0,0.003,0.003,25,6,2015,25,6,2015,25,6,2015
7,4,97,590,41.114234,6.816345,5,62160,64740,62400,0,0.01,0,0.01,0.01,25,6,2015,25,6,2015,25,6,2015
4,1,172,1747,40.834515,8.583651,5,62400,66600,62700,0,0.1532,0,0.1532,0.1532,25,6,2015,25,6,2015,25,6,2015
3,9,209,1425,40.35,6.95,5,69840,73920,70020,0,0.01,0,0.01,0.01,25,6,2015,25,6,2015,25,6,2015
5,3,52,281,41.559144,8.020499,2,71880,84300,72300,0,0,1,0,1,25,6,2015,25,6,2015,25,6,2015
6,14,46,222,38.990225,8.77453,2,4020,8040,5040,0,0,0.0535,0,0.0535,26,6,2015,26,6,2015,26,6,2015
6,14,46,222,38.978772,8.819897,2,10560,12420,11280,0,0,1e-04,0,1e-04,26,6,2015,26,6,2015,26,6,2015
3,9,106,15,40.4666666666667,7.15,4,13200,21000,13200,0,1,0,1,1,26,6,2015,26,6,2015,26,6,2015
5,16,268,1829,41.94483,8.734671,5,20760,24300,21600,0,0.001,0,0.001,0.001,26,6,2015,26,6,2015,26,6,2015
5,13,130,715,41.258902,8.721397,5,46020,56100,47100,0,0.02,0,0.02,0.02,26,6,2015,26,6,2015,26,6,2015
6,14,46,1182,38.918038,8.876748,5,48240,50700,48480,0,0.4234,0,0.4234,0.4234,26,6,2015,26,6,2015,26,6,2015
6,10,53,700,39.3036111111111,9.01583333333333,5,50280,54000,51900,0.5,0,0,0.5,0.5,26,6,2015,26,6,2015,26,6,2015
6,14,9,45,39.4166666666667,8.65,5,80760,82200,81000,0,0.00068,0,0.00068,0.00068,26,6,2015,26,6,2015,26,6,2015
5,16,193,1877,41.6809,8.617013,5,85200,3600,85800,0.01,0,0,0.01,0.01,26,6,2015,26,6,2015,27,6,2015
7,17,206,390,41.468942,7.891523,4,3300,23400,4200,2,0,0,2,2,27,6,2015,27,6,2015,27,6,2015
5,13,130,715,41.252465,8.713765,5,26700,33000,27900,0,0.002,0,0.002,0.002,27,6,2015,27,6,2015,27,6,2015
5,3,280,967,41.6186111111111,8.52361111111111,5,29880,45000,30600,0.15,0,0,0.15,0.15,27,6,2015,27,6,2015,27,6,2015
5,16,30,1163,41.906862,8.465439,5,40560,44340,41400,0,0.01,0,0.01,0.01,27,6,2015,27,6,2015,27,6,2015
7,17,206,390,41.467618,7.900952,4,43380,63000,43800,1,0,0,1,1,27,6,2015,27,6,2015,27,6,2015
3,5,61,362,39.811698,7.478047,2,53820,58200,54240,0,0,0.1874,0,0.1874,27,6,2015,27,6,2015,27,6,2015
4,18,284,933,40.668356,7.947766,5,55080,61200,55800,0,0.02,0,0.02,0.02,27,6,2015,27,6,2015,27,6,2015
3,5,109,800,40.052852,7.187057,2,55140,65880,56160,0,0,0.3,0,0.3,27,6,2015,27,6,2015,27,6,2015
1,2,17,77,37.85,8.15,2,55620,58500,56160,0,0,0.0575,0,0.0575,27,6,2015,27,6,2015,27,6,2015
5,16,54,150,41.86802,8.799227,5,56460,59520,56880,0,0.35,0,0.35,0.35,27,6,2015,27,6,2015,27,6,2015
6,11,162,1052,38.772002,9.197543,1,63780,65400,64200,0,5e-04,0,5e-04,5e-04,27,6,2015,27,6,2015,27,6,2015
5,16,257,349,41.654026,8.673486,5,66780,70320,66960,0,0.02,0,0.02,0.02,27,6,2015,27,6,2015,27,6,2015
5,13,26,6,41.270838,8.000885,5,69000,81900,69840,0,0.65,0,0.65,0.65,27,6,2015,27,6,2015,27,6,2015
5,3,260,970,41.641389,8.238568,4,77760,83640,78600,1,1,0,2,2,27,6,2015,27,6,2015,27,6,2015
5,13,90,1878,41.381907,8.247903,5,78900,81600,79560,0,0.01,0,0.01,0.01,27,6,2015,27,6,2015,27,6,2015
4,1,251,1429,40.535238,8.657173,2,120,3900,480,0,0,0.0036,0,0.0036,28,6,2015,28,6,2015,28,6,2015
6,14,207,1141,39.3405555555556,8.97305555555556,4,14220,23580,15180,3.2989,0,0,3.2989,3.2989,28,6,2015,28,6,2015,28,6,2015
5,3,69,1128,41.446879,8.025072,4,46140,53400,46800,3,1,0,4,4,28,6,2015,28,6,2015,28,6,2015
6,14,215,44,39.473942,8.802385,5,54000,56640,54300,0,0.201,0,0.201,0.201,28,6,2015,28,6,2015,28,6,2015
5,3,107,1224,41.51155,8.285234,4,60480,72600,60900,0,1,0,1,1,28,6,2015,28,6,2015,28,6,2015
5,13,40,125,41.102852,8.054988,5,64500,68040,65220,0,0.02,0,0.02,0.02,28,6,2015,28,6,2015,28,6,2015
5,16,30,1163,41.906862,8.465439,5,64740,75420,65400,0,0.2,0,0.2,0.2,28,6,2015,28,6,2015,28,6,2015
4,6,169,897,40.343444,7.881251,5,66180,84900,54171.8030876784,0.12,0,0,0.12,0.12,28,6,2015,5,8,2015,28,6,2015
1,7,4,1246,38.55,7.48472222222222,2,70020,73140,71400,0,0,0.006,0,0.006,28,6,2015,28,6,2015,28,6,2015
1,7,4,898,38.6297222222222,7.38638888888889,2,73080,75900,74340,0,0,5.53,0,5.53,28,6,2015,28,6,2015,28,6,2015
4,18,167,925,40.730779,8.188195,5,73500,77760,73800,0,0.01,0,0.01,0.01,28,6,2015,28,6,2015,28,6,2015
6,15,175,1029,38.61247,8.910083,5,74520,76020,74700,0,0.0082,0,0.0082,0.0082,28,6,2015,28,6,2015,28,6,2015
5,16,54,180,41.847246,8.813032,5,15840,21600,16500,0,0.05,0,0.05,0.05,29,6,2015,29,6,2015,29,6,2015
5,3,52,281,41.559144,8.020499,5,39360,42660,40140,0.005,0,0,0.005,0.005,29,6,2015,29,6,2015,29,6,2015
5,3,69,621,41.384713,8.020667,5,42900,52500,43800,0,0.015,0,0.015,0.015,29,6,2015,29,6,2015,29,6,2015
1,2,17,501,37.95,8.08333333333333,2,42960,45000,44400,0,0,0.4461,0,0.4461,29,6,2015,29,6,2015,29,6,2015
6,11,122,187,39.009697,9.269127,1,46680,57120,47820,0,0.1,0,0.1,0.1,29,6,2015,29,6,2015,29,6,2015
1,2,171,1234,37.5,8.28333333333333,4,47580,5400,48600,263,0,0,263,263,29,6,2015,29,6,2015,30,6,2015
4,18,286,1880,40.721938,8.12484,5,51180,52980,51660,0,0.025,0,0.025,0.025,29,6,2015,29,6,2015,29,6,2015
5,3,50,464,41.492495,8.511182,5,51540,57240,52260,0.23,0,0,0.23,0.23,29,6,2015,29,6,2015,29,6,2015
3,9,249,550,40.7333333333333,7.36666666666667,2,51780,63900,52200,0,0,0.015,0,0.015,29,6,2015,29,6,2015,29,6,2015
5,3,52,988,41.501662,7.946308,5,53160,64200,54180,0.46,0.1,0,0.56,0.56,29,6,2015,29,6,2015,29,6,2015
6,14,215,44,39.3333333333333,8.78333333333333,4,56460,63000,57240,4.9505,0,0,4.9505,4.9505,29,6,2015,29,6,2015,29,6,2015
6,14,247,1334,39.518073,8.54547,5,56820,63000,57240,0,0.011,0,0.011,0.011,29,6,2015,29,6,2015,29,6,2015
1,12,129,214,39.42609,7.389443,4,58860,67080,59520,0,21.93,0,21.93,21.93,29,6,2015,29,6,2015,29,6,2015
7,17,276,965,41.274208,7.757179,5,63900,67500,64200,0,0.5,0,0.5,0.5,29,6,2015,29,6,2015,29,6,2015
7,17,49,1354,41.658943,7.758907,4,65940,69060,66900,0,1,0,1,1,29,6,2015,29,6,2015,29,6,2015
5,13,173,1401,41.269332,8.43587,5,66060,67740,66180,0,0.05,0,0.05,0.05,29,6,2015,29,6,2015,29,6,2015
5,13,181,1311,41.238763,8.202767,5,78960,83400,79620,0.03,0,0,0.03,0.03,29,6,2015,29,6,2015,29,6,2015
7,17,276,870,41.331627,7.698317,5,81780,84780,82200,0,0.015,0,0.015,0.015,29,6,2015,29,6,2015,30,6,2015
5,13,181,1020,41.142987,8.256297,5,15000,25440,15720,0,0.5,0,0.5,0.5,30,6,2015,30,6,2015,30,6,2015
5,16,54,1385,41.885012,8.818681,5,19080,26100,19200,0,0.08,0,0.08,0.08,30,6,2015,30,6,2015,30,6,2015
6,14,215,13,39.350547,8.718395,2,50280,57600,50820,0,0,1.1587,0,1.1587,30,6,2015,30,6,2015,30,6,2015
3,9,132,1095,40.998512,7.330547,4,52440,0,53400,55.5,35,7.5,90.5,98,30,6,2015,30,6,2015,1,7,2015
6,14,210,779,39.05,8.7,2,60000,63660,60600,0,0,0.04,0,0.04,30,6,2015,30,6,2015,30,6,2015
3,9,19,1342,40.6666666666667,6.85,4,66120,69000,66600,29,20,30,49,79,30,6,2015,30,6,2015,1,7,2015
1,7,87,1394,38.6,7.88333333333333,1,77880,81600,54171.8030876784,0,0,5e-04,0,5e-04,30,6,2015,5,8,2015,30,6,2015
4,1,85,171,40.804832,8.575154,5,78720,82440,79200,0,0.013,0,0.013,0.013,30,6,2015,30,6,2015,30,6,2015
3,5,108,686,39.843232,7.265943,2,79620,86220,80460,0,0,0.719,0,0.719,30,6,2015,30,6,2015,30,6,2015
5,3,41,337,41.483256,8.553167,2,85140,5340,85560,0,0,0.005,0,0.005,30,6,2015,30,6,2015,1,7,2015
4,1,251,1716,40.542253,8.697362,2,41040,42300,41220,0,0,0.001,0,0.001,1,7,2015,1,7,2015,1,7,2015
3,9,106,540,40.45,7.38111111111111,2,41820,45720,42480,0,0.2,0.3,0.2,0.5,1,7,2015,1,7,2015,1,7,2015
5,16,253,457,42.019195,8.637816,5,49440,51300,49500,0,0.01,0,0.01,0.01,1,7,2015,1,7,2015,1,7,2015
4,10,199,825,39.561977,8.71061,5,54360,59400,54780,0,5e-04,0,5e-04,5e-04,1,7,2015,1,7,2015,1,7,2015
5,13,181,315,41.078965,8.310272,5,57660,61200,58200,0,0.01,0,0.01,0.01,1,7,2015,1,7,2015,1,7,2015
4,6,137,698,40.084991,8.376991,2,61980,66600,62700,0,0,0.02,0,0.02,1,7,2015,1,7,2015,1,7,2015
5,3,69,209,41.466161,8.045611,2,45000,51300,45540,0,0,0.04,0,0.04,2,7,2015,2,7,2015,2,7,2015
6,10,157,1718,39.593385,9.017546,5,48360,53400,49020,0,0.345,0,0.345,0.345,2,7,2015,2,7,2015,2,7,2015
5,13,126,1796,41.207266,8.201095,5,48360,56280,48480,0.03,0,0,0.03,0.03,2,7,2015,2,7,2015,2,7,2015
7,4,245,347,41.147731,6.832352,4,49740,55860,50400,1.5,0,0,1.5,1.5,2,7,2015,2,7,2015,2,7,2015
5,16,30,495,41.854535,8.296923,5,51420,54600,51540,0,0.01,0,0.01,0.01,2,7,2015,2,7,2015,2,7,2015
1,15,105,184,38.076057,8.422948,2,52500,63900,53400,0,0,2.61,0,2.61,2,7,2015,2,7,2015,2,7,2015
5,13,118,1257,41.33605,8.271848,5,57600,67920,58440,0.7,0,0,0.7,0.7,2,7,2015,2,7,2015,2,7,2015
7,17,72,1195,41.766498,7.488315,5,58080,61800,58500,0,0.5,0,0.5,0.5,2,7,2015,2,7,2015,2,7,2015
4,6,74,1500,40.265081,8.448001,5,61020,73020,61560,0.43,0.56,0,0.99,0.99,2,7,2015,2,7,2015,2,7,2015
4,18,211,1294,40.390527,8.068341,5,67800,82800,67860,0.07,0.04,0,0.11,0.11,2,7,2015,2,7,2015,2,7,2015
5,3,69,156,41.365496,8.013577,4,68520,80400,69480,0.8,0.2,0,1,1,2,7,2015,2,7,2015,2,7,2015
6,14,243,756,39.5666666666667,8.46777777777778,2,76860,82500,77700,0,0,0.1632,0,0.1632,2,7,2015,2,7,2015,2,7,2015
3,5,109,686,39.842275,7.265757,2,85080,2820,86220,0,0,0.091,0,0.091,2,7,2015,2,7,2015,3,7,2015
5,13,118,1257,41.332354,8.27529,5,30060,37740,31320,0.05,0,0,0.05,0.05,3,7,2015,3,7,2015,3,7,2015
4,1,251,602,40.560891,8.750652,5,32040,33900,32400,0,2e-04,0,2e-04,2e-04,3,7,2015,3,7,2015,3,7,2015
1,7,154,874,38.4,7.35,2,40200,44880,40500,0,0,0.4804,0,0.4804,3,7,2015,3,7,2015,3,7,2015
5,16,30,1140,41.858015,8.480992,5,45420,51180,46020,0,0.875,0,0.875,0.875,3,7,2015,3,7,2015,3,7,2015
4,6,74,1500,40.265081,8.448001,5,46500,51480,47400,0,0.005,0,0.005,0.005,3,7,2015,3,7,2015,3,7,2015
5,13,181,819,41.202318,8.280875,5,48300,52800,48600,0,0.02,0,0.02,0.02,3,7,2015,3,7,2015,3,7,2015
1,12,129,214,39.432558,7.386607,5,48360,55380,48900,0,0.5,0,0.5,0.5,3,7,2015,3,7,2015,3,7,2015
5,3,69,621,41.397448,8.005205,4,56220,64200,56700,0.5,1,0,1.5,1.5,3,7,2015,3,7,2015,3,7,2015
6,14,71,404,39.253585,8.343925,4,56340,61560,57600,5,0,0,5,5,3,7,2015,3,7,2015,3,7,2015
5,13,40,1456,41.17944,7.89639,2,59340,67500,60000,0,0,6e-04,0,6e-04,3,7,2015,3,7,2015,3,7,2015
6,14,243,1222,39.601508,8.392878,2,61680,65700,61860,0,0,0.0937,0,0.0937,3,7,2015,3,7,2015,3,7,2015
6,15,18,400,38.626068,9.192068,5,65040,66900,65580,0,0.006,0,0.006,0.006,3,7,2015,3,7,2015,3,7,2015
5,16,193,145,41.650268,8.589304,5,68820,76740,69600,0,0.01,0,0.01,0.01,3,7,2015,3,7,2015,3,7,2015
1,7,148,431,38.8355555555556,8.39472222222222,2,73320,79200,54171.8030876784,0,0,0.005,0,0.005,3,7,2015,5,8,2015,3,7,2015
4,18,284,1805,40.611954,7.964147,5,85560,2700,86220,0,0.001,0,0.001,0.001,3,7,2015,3,7,2015,4,7,2015
5,13,40,1226,41.133385,7.968315,5,900,5100,1320,0,0.01,0,0.01,0.01,4,7,2015,4,7,2015,4,7,2015
7,17,254,1756,41.6019444444444,7.2925,5,2640,4200,3060,0,0.001,0,0.001,0.001,4,7,2015,4,7,2015,4,7,2015
5,3,69,621,41.384713,8.020667,4,7020,12600,7800,0,1.1,0,1.1,1.1,4,7,2015,4,7,2015,4,7,2015
7,17,188,634,41.170187,7.798008,5,13800,16800,15000,0,0.02,0,0.02,0.02,4,7,2015,4,7,2015,4,7,2015
4,10,190,1361,39.828505,8.606195,5,20220,34800,20700,0.25,0.25,0,0.5,0.5,4,7,2015,4,7,2015,4,7,2015
5,16,193,613,41.776674,8.487965,4,21240,30600,22500,1,0,0,1,1,4,7,2015,4,7,2015,4,7,2015
5,13,123,1784,41.229733,8.603058,5,25200,35100,25800,0,0.07,0,0.07,0.07,4,7,2015,4,7,2015,4,7,2015
4,10,190,1108,39.992637,8.607912,5,34560,40800,34980,0.005,0.005,0,0.01,0.01,4,7,2015,4,7,2015,4,7,2015
5,13,40,813,41.133125,8.091897,5,36600,41940,37200,0,0.01,0,0.01,0.01,4,7,2015,4,7,2015,4,7,2015
7,4,282,127,41.614084,6.417545,5,36960,43200,37200,0,0.02,0,0.02,0.02,4,7,2015,4,7,2015,4,7,2015
1,12,129,214,39.42531,7.392435,5,47460,51720,47460,0.5,0,0,0.5,0.5,4,7,2015,4,7,2015,4,7,2015
3,9,189,1043,40.6166666666667,7.15,2,51000,54240,51780,0.01,0,0.93,0.01,0.94,4,7,2015,4,7,2015,4,7,2015
5,13,26,1491,41.274768,8.190235,5,55260,59400,55560,0,0.005,0,0.005,0.005,4,7,2015,4,7,2015,4,7,2015
4,6,56,1193,40.340592,8.685083,5,57060,68460,57600,0,0.2,0,0.2,0.2,4,7,2015,4,7,2015,4,7,2015
7,17,147,286,41.716753,8.031077,5,59460,62700,60540,0,0.069,0,0.069,0.069,4,7,2015,4,7,2015,4,7,2015
7,4,14,385,41.283899,6.934692,5,63600,67620,64800,0,0.0016,0,0.0016,0.0016,4,7,2015,4,7,2015,4,7,2015
3,5,279,580,39.657632,7.768607,5,68220,72060,68760,0,0.427,0,0.427,0.427,4,7,2015,4,7,2015,4,7,2015
5,13,181,819,41.19597,8.269865,5,69840,73200,70200,0,0.01,0,0.01,0.01,4,7,2015,4,7,2015,4,7,2015
