"region","district","municipality","parish","lat","lon","origin","alert_hour","extinction_hour","firstInterv_hour","village_area","vegetation_area","farming_area","village_veget_area","total_area","intentional_cause","alert_day","alert_month","alert_year","firstInterv_day","firstInterv_month","firstInterv_year","extinction_day","extinction_month","extinction_year"
1,12,56,1243,39.00862,7.068732,2,80400,900,81060,0,0,1.6571,0,1.6571,0,27,5,2015,27,5,2015,28,5,2015
5,13,125,2566,41.13837,8.222758,5,80640,3000,81600,0,0.01,0,0.01,0.01,0,27,5,2015,27,5,2015,28,5,2015
7,4,136,1433,41.40076,6.371486,5,80700,84000,81300,0,9e-04,0,9e-04,9e-04,0,27,5,2015,27,5,2015,27,5,2015
5,13,39,1682,41.1303,8.006475,5,81900,300,82800,0,0.03,0,0.03,0.03,1,27,5,2015,27,5,2015,28,5,2015
4,1,5,843,40.67075,8.549429,5,9600,24000,11400,0.45,0,0,0.45,0.45,1,28,5,2015,28,5,2015,28,5,2015
5,16,187,1551,41.8006,8.540179,5,12480,20400,13200,0.07,0,0,0.07,0.07,1,28,5,2015,28,5,2015,28,5,2015
5,13,173,1986,41.13811,8.399133,5,12600,15480,13200,0,0.01,0,0.01,0.01,0,28,5,2015,28,5,2015,28,5,2015
5,13,173,43,41.12055,8.438765,5,15600,25200,16200,0.23,0,0,0.23,0.23,0,28,5,2015,28,5,2015,28,5,2015
2,8,114,319,37.21667,8.116667,2,32760,37980,34380,0,0,0.0055,0,0.0055,1,28,5,2015,28,5,2015,28,5,2015
5,3,193,624,41.59085,8.331907,5,32880,42300,33000,0.05,0.05,0,0.1,0.1,0,28,5,2015,28,5,2015,28,5,2015
4,6,30,211,40.22122,8.060276,5,33480,36720,33660,0,0.005,0,0.005,0.005,0,28,5,2015,28,5,2015,28,5,2015
3,9,216,1919,40.40853,7.689257,5,35400,45420,36900,0,0.04,0,0.04,0.04,0,28,5,2015,28,5,2015,28,5,2015
5,13,118,636,41.27703,8.290436,4,37200,43260,38040,0,1.5,0,1.5,1.5,0,28,5,2015,28,5,2015,28,5,2015
5,13,173,2671,41.25558,8.368643,5,38700,45600,39900,0,0.015,0,0.015,0.015,0,28,5,2015,28,5,2015,28,5,2015
5,3,40,1424,41.52691,8.699454,5,40500,46740,40800,0,0.15,0,0.15,0.15,0,28,5,2015,28,5,2015,28,5,2015
5,13,177,1394,41.19373,8.292267,5,40500,48120,40920,0.02,0,0,0.02,0.02,0,28,5,2015,28,5,2015,28,5,2015
6,14,71,476,39.4,8.416667,5,40740,43200,41460,0,0.006,0,0.006,0.006,1,28,5,2015,28,5,2015,28,5,2015
1,12,34,239,39.13328,7.357132,2,41580,48300,42720,0,0,1.2382,0,1.2382,0,28,5,2015,28,5,2015,28,5,2015
5,16,244,2542,42.04565,8.590603,5,42300,49500,42720,0.02,0.02,0,0.04,0.04,0,28,5,2015,28,5,2015,28,5,2015
2,8,114,350,37.11667,8.133333,2,42780,52620,43800,0,0,2.3,0,2.3,0,28,5,2015,28,5,2015,28,5,2015
5,16,29,1972,41.89329,8.26203,5,44100,53100,44280,0,0.02,0,0.02,0.02,1,28,5,2015,28,5,2015,28,5,2015
6,15,140,1164,38.6437,8.985364,2,44100,46620,44400,0,0,0.01,0,0.01,0,28,5,2015,28,5,2015,28,5,2015
5,13,173,2671,41.23311,8.390771,5,45000,48060,45240,0,0.01,0,0.01,0.01,0,28,5,2015,28,5,2015,28,5,2015
6,15,148,1195,38.7074,8.991583,2,45180,48000,45480,0,0,2e-04,0,2e-04,1,28,5,2015,28,5,2015,28,5,2015
6,14,46,1653,38.76667,8.883333,2,45300,47520,45900,0,0,5e-04,0,5e-04,0,28,5,2015,28,5,2015,28,5,2015
6,14,200,1796,39.28333,8.833333,5,46200,50160,47880,0.6681,0,0,0.6681,0.6681,0,28,5,2015,28,5,2015,28,5,2015
5,16,29,2463,41.86256,8.346323,5,46860,51360,46980,0,0.01,0,0.01,0.01,1,28,5,2015,28,5,2015,28,5,2015
7,17,145,1747,41.86361,7.665836,4,50400,70200,51600,0,1,0,1,1,1,28,5,2015,28,5,2015,28,5,2015
5,18,73,797,41.02713,8.203434,5,50820,56700,54010.7481496299,0,0.01,0,0.01,0.01,1,28,5,2015,5,8,2015,28,5,2015
5,16,248,974,41.74646,8.686926,5,51360,54960,52080,0,0.005,0,0.005,0.005,0,28,5,2015,28,5,2015,28,5,2015
5,18,198,740,41.06395,7.935641,5,52440,57240,54000,0,0.02,0,0.02,0.02,0,28,5,2015,28,5,2015,28,5,2015
5,13,118,346,41.2539,8.276227,4,55320,68400,55800,7.24,0,0,7.24,7.24,0,28,5,2015,28,5,2015,28,5,2015
5,16,248,493,41.6527,8.652945,5,59280,66600,59280,0,0.1,0,0.1,0.1,0,28,5,2015,28,5,2015,28,5,2015
2,8,224,216,37.1,8.35,2,61740,70440,62700,0,0,0.3335,0,0.3335,1,28,5,2015,28,5,2015,28,5,2015
6,14,60,481,39.13333,8.783333,5,65100,68520,65580,0,0.0398,0,0.0398,0.0398,1,28,5,2015,28,5,2015,28,5,2015
3,5,78,82,40.30829,7.484995,5,65700,71880,66420,0,0.01,0.005,0.01,0.015,0,28,5,2015,28,5,2015,28,5,2015
1,2,151,1743,38.05,7.075278,4,68400,77400,71400,1.4,0,0,1.4,1.4,0,28,5,2015,28,5,2015,28,5,2015
1,2,151,1743,38.06417,7.058611,2,70200,77400,72600,0,0,1.1,0,1.1,0,28,5,2015,28,5,2015,28,5,2015
5,13,118,346,41.25397,8.277103,5,72120,75900,73200,0,0.05,0,0.05,0.05,0,28,5,2015,28,5,2015,28,5,2015
6,14,119,463,39.68333,7.983333,5,74820,10680,76500,0.19,0.0164,0,0.2064,0.2064,1,28,5,2015,28,5,2015,29,5,2015
4,1,163,1279,40.83215,8.487606,5,78000,81000,78600,0,0.02,0,0.02,0.02,1,28,5,2015,28,5,2015,28,5,2015
5,3,88,823,41.51414,8.210025,5,80340,600,81600,0.4,0,0,0.4,0.4,1,28,5,2015,28,5,2015,29,5,2015
5,3,250,2006,41.60413,8.179963,4,81540,9000,82800,2,0,0,2,2,0,28,5,2015,28,5,2015,29,5,2015
1,12,56,1243,39.0076,7.070332,2,82560,300,83220,0,0,1.1387,0,1.1387,0,28,5,2015,28,5,2015,29,5,2015
5,16,244,542,41.9886,8.635161,1,85080,1500,85500,0,0.005,0,0.005,0.005,0,28,5,2015,28,5,2015,29,5,2015
6,14,235,1705,39.6,8.4,2,1140,3000,1560,0,0,0.0213,0,0.0213,1,29,5,2015,29,5,2015,29,5,2015
5,16,244,542,41.96529,8.612057,1,34440,39900,35160,0.2,0.1,0,0.3,0.3,0,29,5,2015,29,5,2015,29,5,2015
5,16,186,641,41.76341,8.397702,5,44940,52560,45360,0.5,0,0,0.5,0.5,1,29,5,2015,29,5,2015,29,5,2015
5,13,177,1141,41.20211,8.27949,5,46020,53040,46320,0,0.3,0,0.3,0.3,0,29,5,2015,29,5,2015,29,5,2015
5,3,40,1424,41.52691,8.699454,5,49260,56520,49320,0.15,0,0,0.15,0.15,0,29,5,2015,29,5,2015,29,5,2015
4,1,165,1281,40.5,8.466667,5,49560,53100,49920,0.05,0.016,0,0.066,0.066,0,29,5,2015,29,5,2015,29,5,2015
5,3,40,2551,41.535,8.622222,4,49680,54360,50100,1.3,0,0,1.3,1.3,0,29,5,2015,29,5,2015,29,5,2015
3,5,63,329,39.83883,7.582899,5,49860,53400,50340,0,0.0241,0,0.0241,0.0241,0,29,5,2015,29,5,2015,29,5,2015
5,3,258,957,41.38214,8.485111,4,49860,55440,50100,0,1,0,1,1,0,29,5,2015,29,5,2015,29,5,2015
5,16,248,654,41.68496,8.705578,5,51000,55800,51720,0,0.05,0,0.05,0.05,0,29,5,2015,29,5,2015,29,5,2015
5,3,107,1953,41.40464,8.366758,4,52080,60720,52500,0,1,0,1,1,0,29,5,2015,29,5,2015,29,5,2015
5,16,187,713,41.78953,8.656458,5,52980,57300,54000,0,0.001,0,0.001,0.001,0,29,5,2015,29,5,2015,29,5,2015
5,16,29,1899,41.82623,8.473795,5,53040,62520,53160,0,0.02,0,0.02,0.02,0,29,5,2015,29,5,2015,29,5,2015
5,13,25,820,41.2848,8.125603,4,53940,68400,54600,1.65,1.2,0,2.85,2.85,0,29,5,2015,29,5,2015,29,5,2015
5,16,29,1309,41.82121,8.41279,5,54540,59820,54900,0,0.005,0,0.005,0.005,1,29,5,2015,29,5,2015,29,5,2015
5,16,248,493,41.65403,8.673486,5,54960,70200,55200,0.25,0,0,0.25,0.25,0,29,5,2015,29,5,2015,29,5,2015
5,13,253,921,41.28139,8.63411,4,56760,70800,57420,1.95,0,0,1.95,1.95,0,29,5,2015,29,5,2015,29,5,2015
6,15,217,744,38.55193,9.063159,5,56940,59700,57600,0,0.0901,0,0.0901,0.0901,0,29,5,2015,29,5,2015,29,5,2015
1,2,132,1807,37.6,7.783333,2,57480,62400,58800,0,0,1.5,0,1.5,0,29,5,2015,29,5,2015,29,5,2015
1,7,48,1288,38.85,7.417778,4,57540,76200,58800,19.77,0,0,19.77,19.77,0,29,5,2015,29,5,2015,29,5,2015
1,7,149,373,38.88917,8.15,2,58200,66900,60300,0,0,1,0,1,0,29,5,2015,29,5,2015,29,5,2015
6,14,60,976,39.16667,8.9,2,58260,60660,59100,0,0,0.0012,0,0.0012,0,29,5,2015,29,5,2015,29,5,2015
5,13,177,1141,41.20357,8.278449,5,59400,61800,59700,0,0.01,0,0.01,0.01,0,29,5,2015,29,5,2015,29,5,2015
1,2,44,1738,38,7.933333,2,59640,68700,60600,0,0,16.75,0,16.75,0,29,5,2015,29,5,2015,29,5,2015
6,14,207,124,39.21667,8.783333,5,63240,67560,64620,0,2e-04,0,2e-04,2e-04,0,29,5,2015,29,5,2015,29,5,2015
3,5,63,1893,40.00986,7.544418,4,63540,67800,64380,0,2.03,0,2.03,2.03,0,29,5,2015,29,5,2015,29,5,2015
1,2,249,2557,38.21667,7.783333,2,64200,72300,65220,0,0,0.294,0,0.294,0,29,5,2015,29,5,2015,29,5,2015
6,14,21,129,39.18333,8.533333,2,64320,68100,64680,0,0,0.0237,0,0.0237,1,29,5,2015,29,5,2015,29,5,2015
4,1,169,1305,40.865,8.625149,2,64620,67320,64920,0,0,0.002,0,0.002,0,29,5,2015,29,5,2015,29,5,2015
1,15,7,1726,38.3715,8.446075,5,65160,76620,66780,0.2452,0,0,0.2452,0.2452,0,29,5,2015,29,5,2015,29,5,2015
5,16,248,1471,41.67135,8.705931,5,65400,74280,65460,0,0.001,0,0.001,0.001,0,29,5,2015,29,5,2015,29,5,2015
4,1,109,849,40.61771,8.73345,2,66300,71940,66720,0,0,0.78,0,0.78,0,29,5,2015,29,5,2015,29,5,2015
4,1,2,1499,40.6263,8.339956,5,72540,300,74700,0.04,0,0,0.04,0.04,0,29,5,2015,29,5,2015,30,5,2015
5,3,193,624,41.59085,8.331907,5,74340,81000,75000,0.01,0.05,0,0.06,0.06,0,29,5,2015,29,5,2015,29,5,2015
4,1,169,697,40.95968,8.626595,5,78540,80100,78900,0,0.0272,0,0.0272,0.0272,1,29,5,2015,29,5,2015,29,5,2015
5,18,73,1233,41.00824,8.150797,5,78780,81180,79440,0,0.001,0,0.001,0.001,1,29,5,2015,29,5,2015,29,5,2015
7,4,51,658,41.83079,6.805385,5,78840,84600,79800,0,1e-04,0,1e-04,1e-04,0,29,5,2015,29,5,2015,29,5,2015
5,13,177,1141,41.20571,8.275005,5,80580,84300,81120,0,0.2,0,0.2,0.2,0,29,5,2015,29,5,2015,29,5,2015
5,3,193,2671,41.55337,8.26091,5,81240,84000,81900,0,0.01,0,0.01,0.01,0,29,5,2015,29,5,2015,29,5,2015
4,6,117,1033,40.10694,8.229459,2,85320,2400,85740,0,0,0.0015,0,0.0015,0,29,5,2015,29,5,2015,30,5,2015
5,16,141,1108,42.06146,8.498752,5,0,1740,300,0,0.005,0,0.005,0.005,0,30,5,2015,30,5,2015,30,5,2015
5,13,177,1535,41.17744,8.30314,5,840,8160,6600,0,0.05,0,0.05,0.05,0,30,5,2015,30,5,2015,30,5,2015
5,16,248,1123,41.75692,8.725476,5,1440,7200,2100,0.05,0,0,0.05,0.05,0,30,5,2015,30,5,2015,30,5,2015
5,13,177,1734,41.21477,8.305938,5,5400,8400,6300,0,0.05,0,0.05,0.05,0,30,5,2015,30,5,2015,30,5,2015
5,16,55,2654,41.86758,8.839419,5,13500,16260,13620,0,0.02,0,0.02,0.02,1,30,5,2015,30,5,2015,30,5,2015
5,3,40,2515,41.51351,8.577053,1,13500,17640,14040,0,0.01,0,0.01,0.01,1,30,5,2015,30,5,2015,30,5,2015
6,14,200,1599,39.3,8.916667,5,14280,17700,15720,0,0.006,0,0.006,0.006,0,30,5,2015,30,5,2015,30,5,2015
3,9,18,2649,40.60697,6.829548,1,16740,21600,17760,0,0.001,0,0.001,0.001,0,30,5,2015,30,5,2015,30,5,2015
6,10,54,971,39.31665,8.998225,5,20940,24000,22800,0,0.06,0,0.06,0.06,1,30,5,2015,30,5,2015,30,5,2015
5,16,174,614,41.8772,8.652671,4,24240,33300,25500,2,0,0,2,2,1,30,5,2015,30,5,2015,30,5,2015
6,14,167,705,39.76667,8.633333,5,25380,33480,26220,0,0.1375,0,0.1375,0.1375,0,30,5,2015,30,5,2015,30,5,2015
5,16,248,1123,41.75692,8.725476,5,28080,30600,28680,0,0.002,0,0.002,0.002,0,30,5,2015,30,5,2015,30,5,2015
7,4,237,2063,41.17095,7.078549,5,43380,51780,43920,0,0.96,0,0.96,0.96,0,30,5,2015,30,5,2015,30,5,2015
3,5,63,979,39.98044,7.434935,2,43380,50100,44160,0,0,0.21,0,0.21,0,30,5,2015,30,5,2015,30,5,2015
4,1,5,366,40.75927,8.468269,5,43800,51300,44400,0.05,0,0,0.05,0.05,0,30,5,2015,30,5,2015,30,5,2015
4,10,113,1293,39.82022,8.823203,2,45780,50400,46440,0,0,0.01,0,0.01,0,30,5,2015,30,5,2015,30,5,2015
5,16,186,641,41.77149,8.402913,5,46320,52740,46860,0.08,0,0,0.08,0.08,0,30,5,2015,30,5,2015,30,5,2015
5,16,248,1123,41.75692,8.725476,5,47100,51000,47700,0,0.001,0,0.001,0.001,0,30,5,2015,30,5,2015,30,5,2015
5,16,248,1107,41.66917,8.763235,5,47820,57000,48600,0.1,0,0,0.1,0.1,0,30,5,2015,30,5,2015,30,5,2015
4,1,163,1294,40.84219,8.44023,5,48060,52800,48780,0.265,0,0,0.265,0.265,1,30,5,2015,30,5,2015,30,5,2015
6,14,200,1599,39.3,8.983333,5,48360,60900,50520,0.5,0,0,0.5,0.5,0,30,5,2015,30,5,2015,30,5,2015
4,1,163,1434,40.86828,8.451027,5,48780,55800,49200,0,0.059,0,0.059,0.059,0,30,5,2015,30,5,2015,30,5,2015
4,1,163,1279,40.83633,8.482939,5,49080,56100,54010.7481496299,0,0.016,0,0.016,0.016,0,30,5,2015,5,8,2015,30,5,2015
1,15,7,1726,38.37127,8.446958,5,51000,58200,52500,0,0.003,0,0.003,0.003,0,30,5,2015,30,5,2015,30,5,2015
1,12,56,1243,39.0029,7.084005,2,51480,61860,52440,0,0,0.5409,0,0.5409,0,30,5,2015,30,5,2015,30,5,2015
1,12,188,1463,39.25924,7.993493,2,52740,54600,53100,0,0,0.0188,0,0.0188,0,30,5,2015,30,5,2015,30,5,2015
4,18,66,1156,40.88561,7.907692,5,54780,61080,55500,0,0.06,0,0.06,0.06,0,30,5,2015,30,5,2015,30,5,2015
6,14,1,318,39.35211,8.150503,5,58740,63300,60120,0,0.0208,0,0.0208,0.0208,0,30,5,2015,30,5,2015,30,5,2015
5,13,90,1555,41.36568,8.265802,5,58860,66600,59160,0,0.05,0,0.05,0.05,0,30,5,2015,30,5,2015,30,5,2015
6,14,76,592,39.48333,8.333333,5,59280,63900,60120,0.02,0.0137,0,0.0337,0.0337,0,30,5,2015,30,5,2015,30,5,2015
5,16,248,974,41.74646,8.686926,5,59520,66660,60000,0.08,0,0,0.08,0.08,1,30,5,2015,30,5,2015,30,5,2015
5,16,248,654,41.68496,8.705578,5,60060,67500,61020,0,0.2,0,0.2,0.2,0,30,5,2015,30,5,2015,30,5,2015
1,12,188,1463,39.24842,7.975352,5,62100,64200,62400,0,0.002,0,0.002,0.002,0,30,5,2015,30,5,2015,30,5,2015
5,3,107,1696,41.45503,8.407028,4,62820,76200,63720,2,1,0,3,3,0,30,5,2015,30,5,2015,30,5,2015
5,18,73,797,41.04158,8.204489,5,62880,71040,54010.7481496299,0.05,0,0,0.05,0.05,1,30,5,2015,5,8,2015,30,5,2015
7,17,199,140,41.41222,7.738333,5,64380,69900,65220,0,0.1,0,0.1,0.1,0,30,5,2015,30,5,2015,30,5,2015
5,3,52,1300,41.51415,8.010408,5,65400,70500,65700,0.13,0,0,0.13,0.13,1,30,5,2015,30,5,2015,30,5,2015
7,17,145,404,41.7261,8.046057,5,65880,68100,67260,0,0.01,0,0.01,0.01,0,30,5,2015,30,5,2015,30,5,2015
5,16,248,2614,41.6639,8.804129,2,80520,83160,80940,0,0,0.002,0,0.002,0,30,5,2015,30,5,2015,30,5,2015
7,17,72,1615,41.82333,7.266389,4,83220,8400,85260,0,1,0,1,1,1,30,5,2015,30,5,2015,31,5,2015
5,13,177,16,41.15488,8.202273,5,83280,3240,84600,0,0.05,0,0.05,0.05,0,30,5,2015,30,5,2015,31,5,2015
7,17,199,1001,41.44885,7.846862,4,2100,16980,3000,1,0,0,1,1,0,31,5,2015,31,5,2015,31,5,2015
1,15,225,1970,37.97541,8.782998,2,3000,10080,4200,0,0,0.005,0,0.005,0,31,5,2015,31,5,2015,31,5,2015
7,4,97,834,41.1044,6.816907,5,10200,21600,10800,0.086,0,0,0.086,0.086,0,31,5,2015,31,5,2015,31,5,2015
4,18,261,814,40.84116,7.777414,4,20700,28800,22200,3.5,0,0,3.5,3.5,1,31,5,2015,31,5,2015,31,5,2015
6,15,217,744,38.54933,9.059457,5,28740,32400,29400,0,0.05,0,0.05,0.05,0,31,5,2015,31,5,2015,31,5,2015
7,17,199,1001,41.44705,7.846263,5,36360,39600,37200,0.1,0,0,0.1,0.1,0,31,5,2015,31,5,2015,31,5,2015
1,7,146,403,38.61111,8.433333,2,37860,48240,39360,0,0,4.82,0,4.82,0,31,5,2015,31,5,2015,31,5,2015
5,3,234,433,41.78647,8.147172,5,43080,52800,43140,0.15,0.2,0,0.35,0.35,1,31,5,2015,31,5,2015,31,5,2015
7,4,97,834,41.09014,6.835867,5,43200,45660,43800,0,0.04,0,0.04,0.04,1,31,5,2015,31,5,2015,31,5,2015
6,14,1,318,39.35,8.133333,2,47160,54000,48300,0,0,0.0268,0,0.0268,1,31,5,2015,31,5,2015,31,5,2015
6,14,207,124,39.25,8.75,5,50880,62760,52200,0,0.3788,0,0.3788,0.3788,0,31,5,2015,31,5,2015,31,5,2015
7,4,97,834,41.11423,6.816345,5,52260,61740,52800,0.1,0,0,0.1,0.1,0,31,5,2015,31,5,2015,31,5,2015
4,1,36,1250,40.57111,8.5727,5,52620,63300,53280,0.2216,0,0,0.2216,0.2216,0,31,5,2015,31,5,2015,31,5,2015
6,15,217,77,38.62039,9.087279,5,53220,55140,54000,0,0.005,0,0.005,0.005,0,31,5,2015,31,5,2015,31,5,2015
1,2,151,1789,38.14945,7.43747,2,54000,64800,56520,0,0,0.9,0,0.9,1,31,5,2015,31,5,2015,31,5,2015
5,16,55,264,41.84725,8.813032,2,54540,58200,54900,0,0,0.04,0,0.04,0,31,5,2015,31,5,2015,31,5,2015
7,4,136,245,41.4233,6.484773,2,55800,60000,56400,0,0,0.03,0,0.03,0,31,5,2015,31,5,2015,31,5,2015
5,13,177,1083,41.19343,8.292422,5,56700,59640,57060,0,0.05,0,0.05,0.05,0,31,5,2015,31,5,2015,31,5,2015
6,14,167,888,39.66667,8.616667,2,58020,62100,59400,0,0,0.0862,0,0.0862,0,31,5,2015,31,5,2015,31,5,2015
6,14,1,1219,39.51667,8.1,2,58260,70680,59160,0,0,1.0912,0,1.0912,1,31,5,2015,31,5,2015,31,5,2015
6,10,9,1370,39.69889,8.985888,2,58620,61800,60000,0,0,0.001,0,0.001,0,31,5,2015,31,5,2015,31,5,2015
1,7,33,227,38.73333,8.016667,2,58980,62400,59460,0,0,0.03,0,0.03,0,31,5,2015,31,5,2015,31,5,2015
5,3,193,2671,41.55337,8.26091,5,62580,64500,54010.7481496299,0,0.004,0,0.004,0.004,0,31,5,2015,5,8,2015,31,5,2015
3,5,63,62,39.91766,7.472403,5,67080,69000,67680,0,8e-04,0,8e-04,8e-04,0,31,5,2015,31,5,2015,31,5,2015
6,14,77,722,38.96667,8.60595,2,67140,72300,67980,0,0,0.1364,0,0.1364,0,31,5,2015,31,5,2015,31,5,2015
4,10,23,1505,39.82737,8.362767,4,67920,77940,68400,2.2,0.4,0,2.6,2.6,1,31,5,2015,31,5,2015,31,5,2015
4,1,165,1281,40.5,8.483333,5,74400,2040,75300,0.16,0.084,0,0.244,0.244,1,31,5,2015,31,5,2015,1,6,2015
7,17,14,1387,41.35658,7.449915,5,77700,1500,78480,0.2,0,0,0.2,0.2,1,31,5,2015,31,5,2015,1,6,2015
6,14,92,207,39.73333,8.35,5,77700,84720,79140,0,0.1068,0,0.1068,0.1068,1,31,5,2015,31,5,2015,31,5,2015
5,3,250,1617,41.58695,8.073845,4,78420,3000,79800,1.2,3,0,4.2,4.2,0,31,5,2015,31,5,2015,1,6,2015
1,2,249,2557,38.23333,7.783333,5,81000,2700,81900,0,0.7155,0,0.7155,0.7155,1,31,5,2015,31,5,2015,1,6,2015
4,10,185,480,39.98616,8.806982,5,82800,1800,83400,0.05,0,0,0.05,0.05,1,31,5,2015,31,5,2015,1,6,2015
1,2,151,1745,38.13774,7.372987,2,6300,12180,8280,0,0,0.001,0,0.001,1,1,6,2015,1,6,2015,1,6,2015
5,3,40,1000,41.57062,8.609234,5,9900,21000,10560,0.48,0,0,0.48,0.48,0,1,6,2015,1,6,2015,1,6,2015
3,5,63,512,39.81448,7.474657,5,19680,22140,20340,0,0.976,0,0.976,0.976,1,1,6,2015,1,6,2015,1,6,2015
6,15,217,744,38.54979,9.066548,5,22560,33120,24000,0,0.4,0,0.4,0.4,0,1,6,2015,1,6,2015,1,6,2015
4,10,28,1481,39.87267,8.39074,5,32580,35460,33300,0.25,0.25,0,0.5,0.5,0,1,6,2015,1,6,2015,1,6,2015
4,6,93,1513,40.21539,8.853222,2,36240,41280,36900,0,0,0.01,0,0.01,0,1,6,2015,1,6,2015,1,6,2015
5,13,173,332,41.2188,8.34063,5,37800,40500,38400,0,0.01,0,0.01,0.01,0,1,6,2015,1,6,2015,1,6,2015
3,5,63,512,39.84733,7.410983,5,37860,44040,38280,0,0.3201,0,0.3201,0.3201,0,1,6,2015,1,6,2015,1,6,2015
7,9,259,515,41.03333,7.05,4,38220,45840,38400,0,3.11,0,3.11,3.11,0,1,6,2015,1,6,2015,1,6,2015
5,3,52,6,41.56321,7.983198,5,40200,42540,40800,0,0.1,0,0.1,0.1,1,1,6,2015,1,6,2015,1,6,2015
5,3,234,433,41.77928,8.196318,5,41820,45720,42900,0.35,0.1,0,0.45,0.45,0,1,6,2015,1,6,2015,1,6,2015
6,14,77,613,38.96667,8.383333,2,45780,51900,46800,0,0,0.0254,0,0.0254,0,1,6,2015,1,6,2015,1,6,2015
7,4,237,2063,41.17032,7.108349,5,50940,61800,51600,0,0.66,0,0.66,0.66,0,1,6,2015,1,6,2015,1,6,2015
1,2,159,2617,37.73333,8.75,2,52860,58200,53640,0,0,0.0076,0,0.0076,0,1,6,2015,1,6,2015,1,6,2015
5,16,186,641,41.77149,8.402913,5,55200,68400,55800,0.5,0,0,0.5,0.5,0,1,6,2015,1,6,2015,1,6,2015
5,3,193,2671,41.55337,8.26091,5,57360,64800,58080,0,0.1,0,0.1,0.1,0,1,6,2015,1,6,2015,1,6,2015
4,6,93,1513,40.21539,8.853222,5,61500,68580,61800,0.13,0,0.07,0.13,0.2,0,1,6,2015,1,6,2015,1,6,2015
1,2,249,2557,38.23333,7.783333,5,61800,65820,62580,0,0.002,0,0.002,0.002,0,1,6,2015,1,6,2015,1,6,2015
5,13,177,1083,41.19338,8.292563,5,61800,64800,61920,0,0.05,0,0.05,0.05,0,1,6,2015,1,6,2015,1,6,2015
5,16,186,2453,41.76564,8.415352,5,65460,72600,66120,0.5,0,0,0.5,0.5,0,1,6,2015,1,6,2015,1,6,2015
5,16,248,1123,41.75692,8.725476,5,67380,70680,68040,0,0.001,0,0.001,0.001,0,1,6,2015,1,6,2015,1,6,2015
7,17,14,611,41.22211,7.484822,5,67500,75000,67980,0,0.22,0,0.22,0.22,1,1,6,2015,1,6,2015,1,6,2015
5,16,187,831,41.65601,8.588227,4,75060,4500,75900,1,1,0,2,2,1,1,6,2015,1,6,2015,2,6,2015
6,14,207,1612,39.30992,8.732638,2,80160,83100,80880,0,0,0.0176,0,0.0176,0,1,6,2015,1,6,2015,1,6,2015
4,6,230,458,40.27887,8.102545,5,84000,3000,84720,0.001,0,0,0.001,0.001,0,1,6,2015,1,6,2015,2,6,2015
5,16,187,831,41.65601,8.588227,5,34860,40080,35880,0,0.01,0,0.01,0.01,0,2,6,2015,2,6,2015,2,6,2015
5,13,177,1083,41.18646,8.294042,5,35400,38700,35520,0,0.02,0,0.02,0.02,0,2,6,2015,2,6,2015,2,6,2015
5,16,29,1972,41.89329,8.26203,4,41580,46920,42480,0,1,0,1,1,0,2,6,2015,2,6,2015,2,6,2015
5,1,205,1140,40.92229,8.474408,5,43380,48900,43920,0,0.1466,0,0.1466,0.1466,0,2,6,2015,2,6,2015,2,6,2015
5,16,187,831,41.65601,8.588227,5,50100,54000,51300,0.3,0,0,0.3,0.3,0,2,6,2015,2,6,2015,2,6,2015
3,5,108,927,39.90664,7.248183,2,53280,59640,53880,0,0,0.62,0,0.62,0,2,6,2015,2,6,2015,2,6,2015
7,18,212,1603,41.0381,7.505216,5,55260,62640,55800,0,0.28,0,0.28,0.28,0,2,6,2015,2,6,2015,2,6,2015
5,16,187,199,41.77092,8.664007,5,56820,60060,57060,0.01,0,0,0.01,0.01,0,2,6,2015,2,6,2015,2,6,2015
5,13,177,671,41.0919,8.301743,5,57480,61260,57900,0,0.01,0,0.01,0.01,0,2,6,2015,2,6,2015,2,6,2015
4,1,242,788,40.44606,8.661468,1,57900,62100,58620,0,0,0.0966,0,0.0966,0,2,6,2015,2,6,2015,2,6,2015
5,16,174,614,41.88767,8.656055,5,59040,70620,59100,0,0.01,0,0.01,0.01,0,2,6,2015,2,6,2015,2,6,2015
4,10,62,502,39.99205,8.194223,5,59700,71700,60540,0,0.03,0,0.03,0.03,0,2,6,2015,2,6,2015,2,6,2015
6,15,221,1517,38.55294,9.044822,5,61500,64200,61980,0,0.0233,0,0.0233,0.0233,0,2,6,2015,2,6,2015,2,6,2015
6,15,140,1164,38.65784,8.98807,5,65100,67320,65520,0,0.1184,0,0.1184,0.1184,0,2,6,2015,2,6,2015,2,6,2015
7,4,268,214,41.64563,6.612348,5,73740,82500,74400,0,0.54,0,0.54,0.54,0,2,6,2015,2,6,2015,2,6,2015
2,8,89,711,37.1,7.9,2,76860,83880,77400,0,0,0.1483,0,0.1483,0,2,6,2015,2,6,2015,2,6,2015
5,16,29,864,41.96937,8.240449,5,84780,8580,1200,0,0.01,0,0.01,0.01,1,2,6,2015,3,6,2015,3,6,2015
3,5,63,512,39.814,7.47445,5,10140,14640,11040,0,0.4954,0,0.4954,0.4954,1,3,6,2015,3,6,2015,3,6,2015
5,16,29,864,41.97436,8.220016,4,32580,38760,32820,0,2,0,2,2,0,3,6,2015,3,6,2015,3,6,2015
